Id,PuzzleId,State,GridValue,MoveIds
50093,help2.1,"help2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']"
88150,help2.1,"help2.1:incorrect:['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']",incorrect,"['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']"
74908,help2.1,"help2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR']"
89922,help2.1,"help2.1:incorrect:['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR', 'transitives::OPENING']",incorrect,"['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:APPLY_OR', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:APPLY_OR', 'transitives::OPENING']"
10742,help2.2,help2.2:start:['start'],start,['start']
73857,help2.2,help2.2:success:['success'],success,['success']
39377,help2.2,help2.2:failure:['failure'],failure,['failure']
83513,help2.2,help2.2:partial:['partial'],partial,['partial']
23382,help2.2,help2.2:correct:['hint:The plant Broccoli is the light Partial Shade:APPLY_IS'],correct,['hint:The plant Broccoli is the light Partial Shade:APPLY_IS']
69576,help2.2,"help2.2:correct:['cross outs::CROSS_OUT', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']"
51185,help2.2,"help2.2:correct:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']",correct,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']"
62986,help2.2,"help2.2:correct:['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']"
46817,help2.2,"help2.2:correct:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']",correct,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']"
99688,help2.2,"help2.2:correct:['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The plant Broccoli is the light Partial Shade:APPLY_IS']"
40075,help2.3,help2.3:start:['start'],start,['start']
32093,help2.3,help2.3:success:['success'],success,['success']
85134,help2.3,help2.3:failure:['failure'],failure,['failure']
75313,help2.3,help2.3:partial:['partial'],partial,['partial']
74156,help2.3,help2.3:correct:['hint:The light Full Sun is the plant Broccoli:APPLY_IS'],correct,['hint:The light Full Sun is the plant Broccoli:APPLY_IS']
96725,help2.3,"help2.3:correct:['cross outs::CROSS_OUT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
13036,help2.3,"help2.3:correct:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
76998,help2.3,"help2.3:correct:['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
60677,help2.3,"help2.3:correct:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
73711,help2.3,"help2.3:correct:['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:APPLY_OR', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
36789,hub2.1,hub2.1:start:['start'],start,['start']
58622,hub2.1,hub2.1:success:['success'],success,['success']
72677,hub2.1,hub2.1:failure:['failure'],failure,['failure']
84632,hub2.1,hub2.1:partial:['partial'],partial,['partial']
32574,hub2.1,hub2.1:correct:['hint:The method whole is the ingredient Mushrooms:APPLY_IS'],correct,['hint:The method whole is the ingredient Mushrooms:APPLY_IS']
84269,hub2.1,"hub2.1:correct:['cross outs::CROSS_OUT', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']"
64319,hub2.1,"hub2.1:correct:['hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']",correct,"['hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']"
91669,hub2.1,"hub2.1:correct:['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']",correct,"['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']"
48356,hub2.1,"hub2.1:correct:['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']",correct,"['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']"
86508,hub2.1,"hub2.1:incorrect:['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']",incorrect,"['hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'unknown::None']"
18762,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']"
51871,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS']"
41547,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS']"
89929,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS', 'unknown::None']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS', 'unknown::None']"
63455,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS', 'transitives::OPENING']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS', 'transitives::OPENING']"
35759,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_SETS']"
87256,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
38344,hub2.1,"hub2.1:incorrect:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']",incorrect,"['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']"
46134,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']"
43697,hub2.1,"hub2.1:incorrect:['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']",incorrect,"['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']"
98823,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS']"
26712,hub2.1,"hub2.1:incorrect:['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS', 'transitives::OPENING']",incorrect,"['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR', 'hint:The ingredient Potatoes is 1 orders before the ingredient Onions:BEFORE_NOINFO', 'hint:The method whole is the ingredient Mushrooms:APPLY_IS', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_ABC_TRUE', 'openings::TRANS_SETS', 'transitives::OPENING']"
86837,hub2.2,hub2.2:start:['start'],start,['start']
94555,hub2.2,hub2.2:success:['success'],success,['success']
78439,hub2.2,hub2.2:failure:['failure'],failure,['failure']
77675,hub2.2,hub2.2:partial:['partial'],partial,['partial']
67105,hub2.2,hub2.2:correct:['hint:The ingredient Onions is the order 4th:APPLY_IS'],correct,['hint:The ingredient Onions is the order 4th:APPLY_IS']
50716,hub2.2,"hub2.2:correct:['cross outs::CROSS_OUT', 'hint:The ingredient Onions is the order 4th:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The ingredient Onions is the order 4th:APPLY_IS']"
77622,hub2.2,"hub2.2:correct:['hint:The ingredient Onions is the order 4th:APPLY_IS', 'hint:The method mashed is the ingredient Carrots:APPLY_IS']",correct,"['hint:The ingredient Onions is the order 4th:APPLY_IS', 'hint:The method mashed is the ingredient Carrots:APPLY_IS']"
