Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
74755,79628,RandomProb_0,3,failure,unknown-incorrect,incorrect,,,
79628,27780,RandomProb_0,4,failure,insight,correct,CROSS_OUT,,
27780,79628,RandomProb_0,5,failure,unknown-correct,correct,,,
79628,79628,RandomProb_0,6,failure,unknown-incorrect,incorrect,,,
79628,27780,RandomProb_0,7,failure,insight,incorrect,CROSS_OUT,,
27780,27780,RandomProb_0,8,failure,insight,correct,CROSS_OUT,,
27780,79628,RandomProb_0,9,failure,unknown-incorrect,incorrect,,,
79628,27780,RandomProb_0,10,failure,insight,incorrect,CROSS_OUT,,
27780,79628,RandomProb_0,11,failure,unknown-incorrect,incorrect,,,
79628,27780,RandomProb_0,12,failure,insight,correct,CROSS_OUT,,
27780,27780,RandomProb_0,13,failure,insight,incorrect,CROSS_OUT,,
27780,79628,RandomProb_0,14,failure,unknown-incorrect,incorrect,,,
79628,27780,RandomProb_0,15,failure,insight,incorrect,CROSS_OUT,,
27780,30337,RandomProb_0,16,failure,,,,,
95555,27665,RandomProb_0,0,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
27665,90744,RandomProb_0,1,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
90744,26022,RandomProb_0,2,failure,unknown-incorrect,incorrect,,,
26022,26022,RandomProb_0,3,failure,unknown-correct,correct,,,
26022,26022,RandomProb_0,4,failure,unknown-incorrect,incorrect,,,
26022,26022,RandomProb_0,5,failure,unknown-correct,correct,,,
26022,26022,RandomProb_0,6,failure,unknown-correct,correct,,,
26022,26022,RandomProb_0,7,failure,unknown-correct,correct,,,
26022,16948,RandomProb_0,8,failure,insight,correct,CROSS_OUT,,
16948,16948,RandomProb_0,9,failure,insight,correct,CROSS_OUT,,
16948,16948,RandomProb_0,10,failure,insight,incorrect,CROSS_OUT,,
16948,26022,RandomProb_0,11,failure,unknown-incorrect,incorrect,,,
26022,16948,RandomProb_0,12,failure,insight,correct,CROSS_OUT,,
16948,16948,RandomProb_0,13,failure,insight,incorrect,CROSS_OUT,,
16948,16948,RandomProb_0,14,failure,insight,correct,CROSS_OUT,,
16948,16948,RandomProb_0,15,failure,insight,correct,CROSS_OUT,,
16948,78180,RandomProb_0,16,failure,,,,,
48052,71356,RandomProb_0,0,failure,unknown-correct,correct,,,
71356,92517,RandomProb_0,1,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
92517,78972,RandomProb_0,2,failure,unknown-incorrect,incorrect,,,
78972,78972,RandomProb_0,3,failure,unknown-incorrect,incorrect,,,
78972,89416,RandomProb_0,4,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
89416,91719,RandomProb_0,5,failure,unknown-correct,correct,,,
91719,91719,RandomProb_0,6,failure,unknown-correct,correct,,,
91719,91719,RandomProb_0,7,failure,unknown-correct,correct,,,
91719,91719,RandomProb_0,8,failure,unknown-correct,correct,,,
91719,91719,RandomProb_0,9,failure,unknown-correct,correct,,,
91719,89416,RandomProb_0,10,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
89416,91719,RandomProb_0,11,failure,unknown-incorrect,incorrect,,,
91719,91719,RandomProb_0,12,failure,unknown-correct,correct,,,
91719,91719,RandomProb_0,13,failure,unknown-correct,correct,,,
91719,89416,RandomProb_0,14,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
89416,91719,RandomProb_0,15,failure,unknown-incorrect,incorrect,,,
91719,20636,RandomProb_0,16,failure,,,,,
44644,14857,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
14857,46546,RandomProb_0,1,failure,insight,correct,CROSS_OUT,,
46546,46546,RandomProb_0,2,failure,insight,incorrect,CROSS_OUT,,
46546,34306,RandomProb_0,3,failure,insight,incorrect,APPLY_OR,,
34306,45522,RandomProb_0,4,failure,insight,correct,CROSS_OUT,,
45522,45522,RandomProb_0,5,failure,insight,incorrect,CROSS_OUT,,
45522,51199,RandomProb_0,6,failure,unknown-correct,correct,,,
51199,51199,RandomProb_0,7,failure,unknown-incorrect,incorrect,,,
51199,51199,RandomProb_0,8,failure,unknown-correct,correct,,,
51199,45522,RandomProb_0,9,failure,insight,correct,CROSS_OUT,,
45522,45522,RandomProb_0,10,failure,insight,correct,CROSS_OUT,,
45522,45522,RandomProb_0,11,failure,insight,incorrect,CROSS_OUT,,
45522,45522,RandomProb_0,12,failure,insight,incorrect,CROSS_OUT,,
45522,45522,RandomProb_0,13,failure,insight,correct,CROSS_OUT,,
45522,45522,RandomProb_0,14,failure,insight,correct,CROSS_OUT,,
45522,51199,RandomProb_0,15,failure,unknown-correct,correct,,,
51199,17531,RandomProb_0,16,failure,,,,,
33226,46318,RandomProb_0,0,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
46318,18257,RandomProb_0,1,failure,unknown-correct,correct,,,
18257,28291,RandomProb_0,2,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
28291,50002,RandomProb_0,3,failure,unknown-correct,correct,,,
50002,50002,RandomProb_0,4,failure,unknown-correct,correct,,,
50002,50002,RandomProb_0,5,failure,unknown-correct,correct,,,
50002,50002,RandomProb_0,6,failure,unknown-correct,correct,,,
50002,50002,RandomProb_0,7,failure,unknown-correct,correct,,,
50002,28291,RandomProb_0,8,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
28291,43623,RandomProb_0,9,failure,unknown-incorrect,incorrect,,,
43623,43623,RandomProb_0,10,failure,unknown-incorrect,incorrect,,,
43623,28938,RandomProb_0,11,failure,insight,correct,TRANS_SETS,,
28938,58115,RandomProb_0,12,failure,unknown-correct,correct,,,
58115,25978,RandomProb_0,13,failure,insight,correct,BEFORE_NOINFO,,
25978,89291,RandomProb_0,14,failure,insight,incorrect,CROSS_OUT,,
89291,89291,RandomProb_0,15,failure,insight,correct,CROSS_OUT,,
89291,48601,RandomProb_0,16,failure,unknown-correct,correct,,,
48601,89291,RandomProb_0,17,failure,insight,correct,CROSS_OUT,,
89291,48601,RandomProb_0,18,failure,unknown-correct,correct,,,
48601,48601,RandomProb_0,19,failure,unknown-correct,correct,,,
48601,48601,RandomProb_0,20,failure,unknown-incorrect,incorrect,,,
48601,48601,RandomProb_0,21,failure,unknown-correct,correct,,,
48601,89291,RandomProb_0,22,failure,insight,correct,CROSS_OUT,,
89291,48601,RandomProb_0,23,failure,unknown-correct,correct,,,
48601,48601,RandomProb_0,24,failure,unknown-correct,correct,,,
48601,89291,RandomProb_0,25,failure,insight,incorrect,CROSS_OUT,,
89291,89291,RandomProb_0,26,failure,insight,correct,CROSS_OUT,,
89291,25978,RandomProb_0,27,failure,insight,correct,TRANS_SETS,,
25978,25978,RandomProb_0,28,failure,insight,incorrect,TRANS_SETS,,
25978,89291,RandomProb_0,29,failure,insight,correct,CROSS_OUT,,
89291,89291,RandomProb_0,30,failure,insight,correct,CROSS_OUT,,
89291,89291,RandomProb_0,31,failure,insight,incorrect,CROSS_OUT,,
89291,89291,RandomProb_0,32,failure,insight,incorrect,CROSS_OUT,,
89291,48601,RandomProb_0,33,failure,unknown-incorrect,incorrect,,,
48601,89291,RandomProb_0,34,failure,insight,correct,CROSS_OUT,,
89291,89291,RandomProb_0,35,failure,insight,correct,CROSS_OUT,,
89291,89291,RandomProb_0,36,failure,insight,correct,CROSS_OUT,,
89291,89291,RandomProb_0,37,failure,insight,incorrect,CROSS_OUT,,
89291,89291,RandomProb_0,38,failure,insight,incorrect,CROSS_OUT,,
89291,89291,RandomProb_0,39,failure,insight,incorrect,CROSS_OUT,,
89291,25978,RandomProb_0,40,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
25978,86967,RandomProb_0,41,failure,insight,correct,TRANS_ABC_FALSE,,
86967,41768,RandomProb_0,42,failure,insight,correct,CROSS_OUT,,
41768,59543,RandomProb_0,43,failure,insight,incorrect,BEFORE_N_SPOTS_CROSSCHECK,,
59543,59543,RandomProb_0,44,failure,insight,incorrect,TRANS_SETS,,
59543,57395,RandomProb_0,45,failure,insight,incorrect,CROSS_OUT,,
57395,80793,RandomProb_0,46,failure,insight,incorrect,OPENING,,
80793,80793,RandomProb_0,47,failure,insight,correct,OPENING,,
80793,95134,RandomProb_0,48,failure,,,,,
29885,52105,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
52105,52105,RandomProb_0,1,failure,unknown-correct,correct,,,
52105,52105,RandomProb_0,2,failure,unknown-correct,correct,,,
52105,52105,RandomProb_0,3,failure,unknown-correct,correct,,,
52105,52105,RandomProb_0,4,failure,unknown-correct,correct,,,
52105,52105,RandomProb_0,5,failure,unknown-incorrect,incorrect,,,
52105,38869,RandomProb_0,6,failure,insight,correct,BEFORE_NOINFO,,
38869,39082,RandomProb_0,7,failure,unknown-incorrect,incorrect,,,
39082,89717,RandomProb_0,8,failure,insight,incorrect,CROSS_OUT,,
89717,39082,RandomProb_0,9,failure,unknown-correct,correct,,,
39082,89717,RandomProb_0,10,failure,insight,correct,CROSS_OUT,,
89717,89717,RandomProb_0,11,failure,insight,incorrect,CROSS_OUT,,
89717,90989,RandomProb_0,12,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
90989,73830,RandomProb_0,13,failure,unknown-correct,correct,,,
73830,73830,RandomProb_0,14,failure,unknown-incorrect,incorrect,,,
73830,73830,RandomProb_0,15,failure,unknown-incorrect,incorrect,,,
73830,73830,RandomProb_0,16,failure,unknown-incorrect,incorrect,,,
73830,71785,RandomProb_0,17,failure,insight,correct,BEFORE_NOINFO,,
71785,45884,RandomProb_0,18,failure,insight,incorrect,TRANS_ABC_FALSE,,
45884,65586,RandomProb_0,19,failure,insight,correct,CROSS_OUT,,
65586,65586,RandomProb_0,20,failure,insight,correct,CROSS_OUT,,
65586,65586,RandomProb_0,21,failure,insight,incorrect,CROSS_OUT,,
65586,21010,RandomProb_0,22,failure,unknown-correct,correct,,,
21010,65586,RandomProb_0,23,failure,insight,correct,CROSS_OUT,,
65586,65586,RandomProb_0,24,failure,insight,correct,CROSS_OUT,,
65586,71239,RandomProb_0,25,failure,insight,correct,BEFORE_N_SPOTS_CROSSCHECK,,
71239,26550,RandomProb_0,26,failure,insight,correct,CROSS_OUT,,
26550,43799,RandomProb_0,27,failure,insight,correct,TRANS_SETS,,
43799,84423,RandomProb_0,28,failure,insight,incorrect,CROSS_OUT,,
84423,14723,RandomProb_0,29,failure,unknown-incorrect,incorrect,,,
14723,84423,RandomProb_0,30,failure,insight,incorrect,CROSS_OUT,,
84423,84423,RandomProb_0,31,failure,insight,correct,CROSS_OUT,,
84423,84423,RandomProb_0,32,failure,insight,correct,CROSS_OUT,,
84423,43799,RandomProb_0,33,failure,insight,incorrect,TRANS_ABC_FALSE,,
43799,84423,RandomProb_0,34,failure,insight,correct,CROSS_OUT,,
84423,84423,RandomProb_0,35,failure,insight,correct,CROSS_OUT,,
84423,84423,RandomProb_0,36,failure,insight,correct,CROSS_OUT,,
84423,14723,RandomProb_0,37,failure,unknown-correct,correct,,,
14723,84423,RandomProb_0,38,failure,insight,correct,CROSS_OUT,,
84423,43799,RandomProb_0,39,failure,insight,incorrect,TRANS_ABC_FALSE,,
43799,84423,RandomProb_0,40,failure,insight,correct,CROSS_OUT,,
84423,84423,RandomProb_0,41,failure,insight,correct,CROSS_OUT,,
84423,84423,RandomProb_0,42,failure,insight,incorrect,CROSS_OUT,,
84423,43799,RandomProb_0,43,failure,insight,incorrect,TRANS_ABC_FALSE,,
43799,43799,RandomProb_0,44,failure,insight,correct,TRANS_ABC_FALSE,,
43799,82843,RandomProb_0,45,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
82843,89880,RandomProb_0,46,failure,insight,correct,CROSS_OUT,,
89880,89880,RandomProb_0,47,failure,insight,incorrect,CROSS_OUT,,
89880,22004,RandomProb_0,48,failure,,,,,
19000,35909,RandomProb_0,0,failure,unknown-correct,correct,,,
35909,57237,RandomProb_0,1,failure,unknown-incorrect,incorrect,,,
57237,57237,RandomProb_0,2,failure,unknown-correct,correct,,,
57237,57237,RandomProb_0,3,failure,unknown-incorrect,incorrect,,,
57237,57237,RandomProb_0,4,failure,unknown-correct,correct,,,
57237,57237,RandomProb_0,5,failure,unknown-correct,correct,,,
57237,91590,RandomProb_0,6,failure,insight,correct,APPLY_BEFORE_ONE_SPOT,,
91590,59885,RandomProb_0,7,failure,insight,correct,CROSS_OUT,,
59885,59885,RandomProb_0,8,failure,insight,correct,CROSS_OUT,,
59885,34470,RandomProb_0,9,failure,unknown-incorrect,incorrect,,,
34470,59885,RandomProb_0,10,failure,insight,correct,CROSS_OUT,,
59885,38740,RandomProb_0,11,failure,insight,correct,TRANS_ABC_FALSE,,
38740,77696,RandomProb_0,12,failure,unknown-incorrect,incorrect,,,
77696,38740,RandomProb_0,13,failure,insight,correct,TRANS_ABC_FALSE,,
38740,77696,RandomProb_0,14,failure,unknown-incorrect,incorrect,,,
77696,40898,RandomProb_0,15,failure,insight,correct,CROSS_OUT,,
40898,40898,RandomProb_0,16,failure,insight,correct,CROSS_OUT,,
40898,77696,RandomProb_0,17,failure,unknown-incorrect,incorrect,,,
77696,77696,RandomProb_0,18,failure,unknown-incorrect,incorrect,,,
77696,40898,RandomProb_0,19,failure,insight,correct,CROSS_OUT,,
40898,42497,RandomProb_0,20,failure,insight,incorrect,TRANS_SETS,,
42497,61758,RandomProb_0,21,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,22,failure,insight,correct,CROSS_OUT,,
61758,84845,RandomProb_0,23,failure,unknown-correct,correct,,,
84845,61758,RandomProb_0,24,failure,insight,incorrect,CROSS_OUT,,
61758,61758,RandomProb_0,25,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,26,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,27,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,28,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,29,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,30,failure,insight,incorrect,CROSS_OUT,,
61758,61758,RandomProb_0,31,failure,insight,correct,CROSS_OUT,,
61758,84845,RandomProb_0,32,failure,unknown-incorrect,incorrect,,,
84845,61758,RandomProb_0,33,failure,insight,correct,CROSS_OUT,,
61758,61758,RandomProb_0,34,failure,insight,correct,CROSS_OUT,,
61758,42497,RandomProb_0,35,failure,insight,incorrect,TRANS_ABC_FALSE,,
42497,94510,RandomProb_0,36,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
94510,12991,RandomProb_0,37,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,38,failure,insight,incorrect,CROSS_OUT,,
12991,12991,RandomProb_0,39,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,40,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,41,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,42,failure,insight,correct,CROSS_OUT,,
12991,94510,RandomProb_0,43,failure,insight,correct,TRANS_SETS,,
94510,12991,RandomProb_0,44,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,45,failure,insight,correct,CROSS_OUT,,
12991,12991,RandomProb_0,46,failure,insight,incorrect,CROSS_OUT,,
12991,16678,RandomProb_0,47,failure,insight,incorrect,OPENING,,
16678,59685,RandomProb_0,48,failure,,,,,
42536,98523,RandomProb_0,0,failure,insight,correct,BEFORE_NOINFO,,
98523,32745,RandomProb_0,1,failure,unknown-incorrect,incorrect,,,
32745,99537,RandomProb_0,2,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
99537,89799,RandomProb_0,3,failure,unknown-incorrect,incorrect,,,
89799,76203,RandomProb_0,4,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
76203,99539,RandomProb_0,5,failure,unknown-correct,correct,,,
99539,99539,RandomProb_0,6,failure,unknown-incorrect,incorrect,,,
99539,86710,RandomProb_0,7,failure,insight,incorrect,APPLY_OR,,
86710,10157,RandomProb_0,8,failure,unknown-correct,correct,,,
10157,90558,RandomProb_0,9,failure,insight,correct,CROSS_OUT,,
90558,10157,RandomProb_0,10,failure,unknown-incorrect,incorrect,,,
10157,90558,RandomProb_0,11,failure,insight,incorrect,CROSS_OUT,,
90558,90558,RandomProb_0,12,failure,insight,incorrect,CROSS_OUT,,
90558,10157,RandomProb_0,13,failure,unknown-correct,correct,,,
10157,90558,RandomProb_0,14,failure,insight,incorrect,CROSS_OUT,,
90558,32835,RandomProb_0,15,failure,insight,incorrect,OPENING,,
32835,32111,RandomProb_0,16,failure,,,,,
35919,50360,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
50360,50360,RandomProb_0,1,failure,unknown-correct,correct,,,
50360,22296,RandomProb_0,2,failure,insight,correct,APPLY_IS,,
22296,33022,RandomProb_0,3,failure,unknown-correct,correct,,,
33022,36631,RandomProb_0,4,failure,insight,correct,CROSS_OUT,,
36631,33022,RandomProb_0,5,failure,unknown-incorrect,incorrect,,,
33022,33022,RandomProb_0,6,failure,unknown-incorrect,incorrect,,,
33022,33022,RandomProb_0,7,failure,unknown-incorrect,incorrect,,,
33022,36631,RandomProb_0,8,failure,insight,correct,CROSS_OUT,,
36631,33022,RandomProb_0,9,failure,unknown-incorrect,incorrect,,,
33022,33022,RandomProb_0,10,failure,unknown-incorrect,incorrect,,,
33022,36631,RandomProb_0,11,failure,insight,incorrect,CROSS_OUT,,
36631,36631,RandomProb_0,12,failure,insight,incorrect,CROSS_OUT,,
36631,36631,RandomProb_0,13,failure,insight,correct,CROSS_OUT,,
36631,36631,RandomProb_0,14,failure,insight,correct,CROSS_OUT,,
36631,36631,RandomProb_0,15,failure,insight,correct,CROSS_OUT,,
36631,73920,RandomProb_0,16,failure,,,,,
18279,75376,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
75376,75376,RandomProb_0,1,failure,unknown-correct,correct,,,
75376,75376,RandomProb_0,2,failure,unknown-incorrect,incorrect,,,
75376,56064,RandomProb_0,3,failure,insight,correct,CROSS_OUT,,
56064,79446,RandomProb_0,4,failure,insight,incorrect,BEFORE_N_SPOTS_SHIFT,,
79446,40874,RandomProb_0,5,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
40874,40874,RandomProb_0,6,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
40874,57384,RandomProb_0,7,failure,unknown-incorrect,incorrect,,,
57384,40874,RandomProb_0,8,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
40874,57384,RandomProb_0,9,failure,unknown-incorrect,incorrect,,,
57384,53935,RandomProb_0,10,failure,insight,correct,CROSS_OUT,,
53935,57384,RandomProb_0,11,failure,unknown-correct,correct,,,
57384,53935,RandomProb_0,12,failure,insight,incorrect,CROSS_OUT,,
53935,53935,RandomProb_0,13,failure,insight,correct,CROSS_OUT,,
53935,57384,RandomProb_0,14,failure,unknown-incorrect,incorrect,,,
57384,60747,RandomProb_0,15,failure,insight,incorrect,OPENING,,
60747,68535,RandomProb_0,16,failure,,,,,
30976,15467,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
15467,15467,RandomProb_0,1,failure,unknown-incorrect,incorrect,,,
15467,64790,RandomProb_0,2,failure,insight,correct,BEFORE_NOINFO,,
64790,85951,RandomProb_0,3,failure,unknown-correct,correct,,,
85951,88124,RandomProb_0,4,failure,insight,correct,APPLY_NOT,,
88124,22148,RandomProb_0,5,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
22148,22148,RandomProb_0,6,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
22148,22148,RandomProb_0,7,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
22148,45263,RandomProb_0,8,failure,unknown-correct,correct,,,
45263,45263,RandomProb_0,9,failure,unknown-correct,correct,,,
45263,45263,RandomProb_0,10,failure,unknown-correct,correct,,,
45263,45263,RandomProb_0,11,failure,unknown-correct,correct,,,
45263,45263,RandomProb_0,12,failure,unknown-incorrect,incorrect,,,
45263,45263,RandomProb_0,13,failure,unknown-correct,correct,,,
45263,45263,RandomProb_0,14,failure,unknown-correct,correct,,,
45263,47092,RandomProb_0,15,failure,insight,incorrect,BEFORE_N_SPOTS_SHIFT,,
47092,48790,RandomProb_0,16,failure,,,,,
26093,25623,RandomProb_0,0,failure,unknown-correct,correct,,,
25623,25623,RandomProb_0,1,failure,unknown-correct,correct,,,
25623,52168,RandomProb_0,2,failure,unknown-incorrect,incorrect,,,
52168,33302,RandomProb_0,3,failure,insight,correct,CROSS_OUT,,
33302,37765,RandomProb_0,4,failure,insight,incorrect,BEFORE_N_SPOTS_SHIFT,,
37765,55268,RandomProb_0,5,failure,insight,correct,CROSS_OUT,,
55268,77106,RandomProb_0,6,failure,unknown-incorrect,incorrect,,,
77106,77106,RandomProb_0,7,failure,unknown-correct,correct,,,
77106,55268,RandomProb_0,8,failure,insight,incorrect,CROSS_OUT,,
55268,55268,RandomProb_0,9,failure,insight,incorrect,CROSS_OUT,,
55268,33090,RandomProb_0,10,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
33090,33090,RandomProb_0,11,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
33090,33090,RandomProb_0,12,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
33090,62587,RandomProb_0,13,failure,insight,incorrect,CROSS_OUT,,
62587,62587,RandomProb_0,14,failure,insight,correct,CROSS_OUT,,
62587,62587,RandomProb_0,15,failure,insight,correct,CROSS_OUT,,
62587,27591,RandomProb_0,16,failure,,,,,
96521,90209,RandomProb_0,0,failure,unknown-incorrect,incorrect,,,
90209,90209,RandomProb_0,1,failure,unknown-correct,correct,,,
90209,11444,RandomProb_0,2,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
11444,91216,RandomProb_0,3,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
91216,82871,RandomProb_0,4,failure,unknown-incorrect,incorrect,,,
82871,82871,RandomProb_0,5,failure,unknown-incorrect,incorrect,,,
82871,35828,RandomProb_0,6,failure,insight,incorrect,CROSS_OUT,,
35828,32557,RandomProb_0,7,failure,insight,correct,BEFORE_NOINFO,,
32557,15000,RandomProb_0,8,failure,insight,incorrect,CROSS_OUT,,
15000,15000,RandomProb_0,9,failure,insight,incorrect,CROSS_OUT,,
15000,15000,RandomProb_0,10,failure,insight,incorrect,CROSS_OUT,,
15000,15000,RandomProb_0,11,failure,insight,correct,CROSS_OUT,,
15000,15000,RandomProb_0,12,failure,insight,correct,CROSS_OUT,,
15000,13089,RandomProb_0,13,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
13089,13089,RandomProb_0,14,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
13089,79823,RandomProb_0,15,failure,insight,incorrect,CROSS_OUT,,
79823,21150,RandomProb_0,16,failure,,,,,
65642,80118,RandomProb_1,0,failure,unknown-incorrect,incorrect,,,
80118,80118,RandomProb_1,1,failure,unknown-correct,correct,,,
80118,80118,RandomProb_1,2,failure,unknown-incorrect,incorrect,,,
80118,97814,RandomProb_1,3,failure,insight,correct,APPLY_IS,,
97814,86144,RandomProb_1,4,failure,insight,correct,CROSS_OUT,,
86144,36599,RandomProb_1,5,failure,unknown-correct,correct,,,
36599,36599,RandomProb_1,6,failure,unknown-correct,correct,,,
36599,86144,RandomProb_1,7,failure,insight,correct,CROSS_OUT,,
86144,36599,RandomProb_1,8,failure,unknown-correct,correct,,,
36599,36599,RandomProb_1,9,failure,unknown-correct,correct,,,
36599,36599,RandomProb_1,10,failure,unknown-incorrect,incorrect,,,
36599,36599,RandomProb_1,11,failure,unknown-correct,correct,,,
36599,86144,RandomProb_1,12,failure,insight,correct,CROSS_OUT,,
86144,86144,RandomProb_1,13,failure,insight,correct,CROSS_OUT,,
86144,69306,RandomProb_1,14,failure,insight,incorrect,APPLY_NOT,,
69306,62480,RandomProb_1,15,failure,insight,correct,CROSS_OUT,,
62480,70082,RandomProb_1,16,failure,,,,,
60106,70756,RandomProb_1,0,failure,unknown-incorrect,incorrect,,,
70756,70756,RandomProb_1,1,failure,unknown-incorrect,incorrect,,,
70756,70756,RandomProb_1,2,failure,unknown-correct,correct,,,
70756,70756,RandomProb_1,3,failure,unknown-incorrect,incorrect,,,
70756,23841,RandomProb_1,4,failure,insight,correct,CROSS_OUT,,
23841,70756,RandomProb_1,5,failure,unknown-correct,correct,,,
70756,23841,RandomProb_1,6,failure,insight,incorrect,CROSS_OUT,,
23841,70756,RandomProb_1,7,failure,unknown-incorrect,incorrect,,,
70756,70756,RandomProb_1,8,failure,unknown-incorrect,incorrect,,,
70756,70756,RandomProb_1,9,failure,unknown-incorrect,incorrect,,,
70756,23841,RandomProb_1,10,failure,insight,correct,CROSS_OUT,,
23841,23841,RandomProb_1,11,failure,insight,correct,CROSS_OUT,,
23841,23841,RandomProb_1,12,failure,insight,incorrect,CROSS_OUT,,
23841,70756,RandomProb_1,13,failure,unknown-correct,correct,,,
70756,23841,RandomProb_1,14,failure,insight,correct,CROSS_OUT,,
23841,70756,RandomProb_1,15,failure,unknown-correct,correct,,,
