Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
12664,22021,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
22021,65573,RandomCorrect_0,15,success,insight,correct,OPENING,,
65573,16632,RandomCorrect_0,16,success,,,,,
25028,33947,RandomCorrect_0,0,success,insight,correct,APPLY_IS,,
33947,63787,RandomCorrect_0,1,success,insight,correct,SIMPLE_OR_SAME_CAT,,
63787,31156,RandomCorrect_0,2,success,insight,correct,APPLY_NOT,,
31156,24346,RandomCorrect_0,3,success,insight,correct,APPLY_OR,,
24346,15879,RandomCorrect_0,4,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,5,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,6,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
15879,15879,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
15879,75811,RandomCorrect_0,16,success,,,,,
34005,20844,RandomCorrect_0,0,success,insight,correct,SIMPLE_OR_SAME_CAT,,
20844,13061,RandomCorrect_0,1,success,unknown-correct,correct,,,
13061,90336,RandomCorrect_0,2,success,insight,correct,CROSS_OUT,,
90336,13061,RandomCorrect_0,3,success,unknown-correct,correct,,,
13061,13061,RandomCorrect_0,4,success,unknown-correct,correct,,,
13061,90336,RandomCorrect_0,5,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,6,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
90336,90336,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
90336,18168,RandomCorrect_0,12,success,insight,correct,APPLY_OR,,
18168,93278,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
93278,93278,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
93278,52223,RandomCorrect_0,15,success,insight,correct,OPENING,,
52223,65446,RandomCorrect_0,16,success,,,,,
45639,47111,RandomCorrect_0,0,success,insight,correct,SIMPLE_OR_SAME_CAT,,
47111,50015,RandomCorrect_0,1,success,unknown-correct,correct,,,
50015,58330,RandomCorrect_0,2,success,insight,correct,SIMPLE_OR_SAME_CAT,,
58330,14159,RandomCorrect_0,3,success,unknown-correct,correct,,,
14159,93492,RandomCorrect_0,4,success,insight,correct,APPLY_IS,,
93492,36065,RandomCorrect_0,5,success,insight,correct,CROSS_OUT,,
36065,36065,RandomCorrect_0,6,success,insight,correct,CROSS_OUT,,
36065,82938,RandomCorrect_0,7,success,insight,correct,APPLY_OR,,
82938,85682,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
85682,72671,RandomCorrect_0,9,success,unknown-correct,correct,,,
72671,85682,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
85682,85682,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
85682,85682,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
85682,85682,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
85682,85682,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
85682,85682,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
85682,27110,RandomCorrect_0,16,success,,,,,
35220,23706,RandomCorrect_0,0,success,insight,correct,SIMPLE_OR_SAME_CAT,,
23706,68994,RandomCorrect_0,1,success,insight,correct,APPLY_IS,,
68994,34742,RandomCorrect_0,2,success,insight,correct,CROSS_OUT,,
34742,68994,RandomCorrect_0,3,success,insight,correct,SIMPLE_OR_SAME_CAT,,
68994,34742,RandomCorrect_0,4,success,insight,correct,CROSS_OUT,,
34742,24665,RandomCorrect_0,5,success,insight,correct,APPLY_OR,,
24665,23410,RandomCorrect_0,6,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
23410,74582,RandomCorrect_0,8,success,unknown-correct,correct,,,
74582,23410,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
23410,23410,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
23410,65669,RandomCorrect_0,16,success,,,,,
69323,20014,RandomCorrect_0,0,success,unknown-correct,correct,,,
20014,20014,RandomCorrect_0,1,success,unknown-correct,correct,,,
20014,20014,RandomCorrect_0,2,success,unknown-correct,correct,,,
20014,20014,RandomCorrect_0,3,success,unknown-correct,correct,,,
20014,14206,RandomCorrect_0,4,success,insight,correct,SIMPLE_OR_SAME_CAT,,
14206,23950,RandomCorrect_0,5,success,unknown-correct,correct,,,
23950,23950,RandomCorrect_0,6,success,unknown-correct,correct,,,
23950,23950,RandomCorrect_0,7,success,unknown-correct,correct,,,
23950,23950,RandomCorrect_0,8,success,unknown-correct,correct,,,
23950,94013,RandomCorrect_0,9,success,insight,correct,BEFORE_NOINFO,,
94013,72551,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
72551,18512,RandomCorrect_0,11,success,insight,correct,TRANS_SETS,,
18512,76658,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
76658,29121,RandomCorrect_0,13,success,unknown-correct,correct,,,
29121,76658,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
76658,29366,RandomCorrect_0,15,success,insight,correct,TRANS_ABC_FALSE,,
29366,41982,RandomCorrect_0,16,success,unknown-correct,correct,,,
41982,29366,RandomCorrect_0,17,success,insight,correct,TRANS_ABC_FALSE,,
29366,90253,RandomCorrect_0,18,success,insight,correct,OPENING,,
90253,72192,RandomCorrect_0,19,success,insight,correct,CROSS_OUT,,
72192,72192,RandomCorrect_0,20,success,insight,correct,CROSS_OUT,,
72192,72192,RandomCorrect_0,21,success,insight,correct,CROSS_OUT,,
72192,72192,RandomCorrect_0,22,success,insight,correct,CROSS_OUT,,
72192,82751,RandomCorrect_0,23,success,insight,correct,APPLY_IS,,
82751,74566,RandomCorrect_0,24,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
74566,45124,RandomCorrect_0,25,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,26,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,27,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,28,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,29,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,30,success,insight,correct,CROSS_OUT,,
45124,74566,RandomCorrect_0,31,success,insight,correct,TRANS_ABC_FALSE,,
74566,45124,RandomCorrect_0,32,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,33,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,34,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,35,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,36,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,37,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,38,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,39,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,40,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,41,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,42,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,43,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,44,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,45,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,46,success,insight,correct,CROSS_OUT,,
45124,45124,RandomCorrect_0,47,success,insight,correct,CROSS_OUT,,
45124,36641,RandomCorrect_0,48,success,,,,,
10363,97998,RandomCorrect_0,0,success,unknown-correct,correct,,,
97998,97998,RandomCorrect_0,1,success,unknown-correct,correct,,,
97998,97998,RandomCorrect_0,2,success,unknown-correct,correct,,,
97998,98275,RandomCorrect_0,3,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
98275,98275,RandomCorrect_0,4,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
98275,96361,RandomCorrect_0,5,success,unknown-correct,correct,,,
96361,96361,RandomCorrect_0,6,success,unknown-correct,correct,,,
96361,96361,RandomCorrect_0,7,success,unknown-correct,correct,,,
96361,23660,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
23660,96361,RandomCorrect_0,9,success,unknown-correct,correct,,,
96361,96361,RandomCorrect_0,10,success,unknown-correct,correct,,,
96361,96361,RandomCorrect_0,11,success,unknown-correct,correct,,,
96361,96361,RandomCorrect_0,12,success,unknown-correct,correct,,,
96361,23660,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
23660,96361,RandomCorrect_0,14,success,unknown-correct,correct,,,
96361,23660,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
23660,96361,RandomCorrect_0,16,success,unknown-correct,correct,,,
96361,56766,RandomCorrect_0,17,success,insight,correct,TRANS_SETS,,
56766,66941,RandomCorrect_0,18,success,unknown-correct,correct,,,
66941,56766,RandomCorrect_0,19,success,insight,correct,TRANS_SETS,,
56766,55281,RandomCorrect_0,20,success,insight,correct,CROSS_OUT,,
55281,66941,RandomCorrect_0,21,success,unknown-correct,correct,,,
66941,66941,RandomCorrect_0,22,success,unknown-correct,correct,,,
66941,52275,RandomCorrect_0,23,success,insight,correct,BEFORE_NOINFO,,
52275,72488,RandomCorrect_0,24,success,insight,correct,APPLY_IS,,
72488,57235,RandomCorrect_0,25,success,insight,correct,CROSS_OUT,,
57235,57235,RandomCorrect_0,26,success,insight,correct,CROSS_OUT,,
57235,57235,RandomCorrect_0,27,success,insight,correct,CROSS_OUT,,
57235,43465,RandomCorrect_0,28,success,insight,correct,TRANS_ABC_TRUE,,
43465,29518,RandomCorrect_0,29,success,insight,correct,CROSS_OUT,,
29518,29518,RandomCorrect_0,30,success,insight,correct,CROSS_OUT,,
29518,29518,RandomCorrect_0,31,success,insight,correct,CROSS_OUT,,
29518,28872,RandomCorrect_0,32,success,insight,correct,APPLY_IS,,
28872,69708,RandomCorrect_0,33,success,insight,correct,APPLY_IS,,
69708,95128,RandomCorrect_0,34,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,35,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,36,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,37,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,38,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,39,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,40,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,41,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,42,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,43,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,44,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,45,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,46,success,insight,correct,CROSS_OUT,,
95128,95128,RandomCorrect_0,47,success,insight,correct,CROSS_OUT,,
95128,75705,RandomCorrect_0,48,success,,,,,
96820,47335,RandomCorrect_0,0,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
47335,62828,RandomCorrect_0,1,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,2,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,3,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,4,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,5,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,6,success,unknown-correct,correct,,,
62828,62828,RandomCorrect_0,7,success,unknown-correct,correct,,,
62828,95878,RandomCorrect_0,8,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
95878,17164,RandomCorrect_0,9,success,unknown-correct,correct,,,
17164,17164,RandomCorrect_0,10,success,unknown-correct,correct,,,
17164,48554,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
48554,18004,RandomCorrect_0,12,success,insight,correct,APPLY_IS,,
18004,67027,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
67027,15575,RandomCorrect_0,14,success,insight,correct,BEFORE_NOINFO,,
15575,27637,RandomCorrect_0,15,success,insight,correct,TRANS_SETS,,
27637,27637,RandomCorrect_0,16,success,insight,correct,TRANS_SETS,,
27637,42773,RandomCorrect_0,17,success,insight,correct,CROSS_OUT,,
42773,42773,RandomCorrect_0,18,success,insight,correct,CROSS_OUT,,
42773,65156,RandomCorrect_0,19,success,unknown-correct,correct,,,
65156,42773,RandomCorrect_0,20,success,insight,correct,CROSS_OUT,,
42773,42773,RandomCorrect_0,21,success,insight,correct,CROSS_OUT,,
42773,42511,RandomCorrect_0,22,success,insight,correct,TRANS_ABC_FALSE,,
42511,61598,RandomCorrect_0,23,success,insight,correct,APPLY_IS,,
61598,30731,RandomCorrect_0,24,success,insight,correct,CROSS_OUT,,
30731,30731,RandomCorrect_0,25,success,insight,correct,CROSS_OUT,,
30731,30731,RandomCorrect_0,26,success,insight,correct,CROSS_OUT,,
30731,30731,RandomCorrect_0,27,success,insight,correct,CROSS_OUT,,
30731,61598,RandomCorrect_0,28,success,insight,correct,TRANS_ABC_FALSE,,
61598,30731,RandomCorrect_0,29,success,insight,correct,CROSS_OUT,,
30731,61598,RandomCorrect_0,30,success,insight,correct,TRANS_ABC_FALSE,,
61598,22164,RandomCorrect_0,31,success,insight,correct,APPLY_BEFORE_ONE_SPOT,,
22164,53805,RandomCorrect_0,32,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,33,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,34,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,35,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,36,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,37,success,insight,correct,CROSS_OUT,,
53805,53805,RandomCorrect_0,38,success,insight,correct,CROSS_OUT,,
53805,86732,RandomCorrect_0,39,success,insight,correct,APPLY_IS,,
86732,53392,RandomCorrect_0,40,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,41,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,42,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,43,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,44,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,45,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,46,success,insight,correct,CROSS_OUT,,
53392,53392,RandomCorrect_0,47,success,insight,correct,CROSS_OUT,,
53392,40215,RandomCorrect_0,48,success,,,,,
14644,73935,RandomCorrect_0,0,success,unknown-correct,correct,,,
73935,45359,RandomCorrect_0,1,success,insight,correct,APPLY_IS,,
45359,79418,RandomCorrect_0,2,success,unknown-correct,correct,,,
79418,61643,RandomCorrect_0,3,success,insight,correct,CROSS_OUT,,
61643,79418,RandomCorrect_0,4,success,unknown-correct,correct,,,
79418,40837,RandomCorrect_0,5,success,insight,correct,OPENING,,
40837,61643,RandomCorrect_0,6,success,insight,correct,CROSS_OUT,,
61643,58752,RandomCorrect_0,7,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
58752,58752,RandomCorrect_0,8,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
58752,58752,RandomCorrect_0,9,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
58752,42788,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
42788,42788,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
42788,42788,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
42788,42788,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
42788,42788,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
42788,42788,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
42788,80351,RandomCorrect_0,16,success,,,,,
70687,32991,RandomCorrect_0,0,success,unknown-correct,correct,,,
32991,14310,RandomCorrect_0,1,success,insight,correct,APPLY_IS,,
14310,99086,RandomCorrect_0,2,success,insight,correct,CROSS_OUT,,
99086,99086,RandomCorrect_0,3,success,insight,correct,CROSS_OUT,,
99086,63438,RandomCorrect_0,4,success,unknown-correct,correct,,,
63438,99086,RandomCorrect_0,5,success,insight,correct,CROSS_OUT,,
99086,63438,RandomCorrect_0,6,success,unknown-correct,correct,,,
63438,99086,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
99086,99086,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
99086,36999,RandomCorrect_0,9,success,insight,correct,OPENING,,
36999,36231,RandomCorrect_0,10,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
36231,36231,RandomCorrect_0,11,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
36231,36231,RandomCorrect_0,12,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
36231,73221,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
73221,73221,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
73221,73221,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
73221,12405,RandomCorrect_0,16,success,,,,,
77794,18066,RandomCorrect_0,0,success,unknown-correct,correct,,,
18066,80394,RandomCorrect_0,1,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
80394,54009,RandomCorrect_0,2,success,unknown-correct,correct,,,
54009,36426,RandomCorrect_0,3,success,insight,correct,BEFORE_NOINFO,,
36426,33900,RandomCorrect_0,4,success,unknown-correct,correct,,,
33900,72771,RandomCorrect_0,5,success,insight,correct,OPENING,,
72771,33900,RandomCorrect_0,6,success,unknown-correct,correct,,,
33900,36426,RandomCorrect_0,7,success,insight,correct,BEFORE_NOINFO,,
36426,33900,RandomCorrect_0,8,success,unknown-correct,correct,,,
33900,30301,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
30301,30301,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
30301,60684,RandomCorrect_0,11,success,insight,correct,APPLY_IS,,
60684,39198,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
39198,39198,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
39198,39198,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
39198,39198,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
39198,19946,RandomCorrect_0,16,success,,,,,
87976,49647,RandomCorrect_0,0,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
49647,45667,RandomCorrect_0,1,success,unknown-correct,correct,,,
45667,45667,RandomCorrect_0,2,success,unknown-correct,correct,,,
45667,45667,RandomCorrect_0,3,success,unknown-correct,correct,,,
45667,49647,RandomCorrect_0,4,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
49647,49647,RandomCorrect_0,5,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
49647,45667,RandomCorrect_0,6,success,unknown-correct,correct,,,
45667,64539,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
64539,45667,RandomCorrect_0,8,success,unknown-correct,correct,,,
45667,45667,RandomCorrect_0,9,success,unknown-correct,correct,,,
45667,64539,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
64539,64539,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
64539,64539,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
64539,64539,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
64539,64539,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
64539,21431,RandomCorrect_0,15,success,insight,correct,OPENING,,
21431,98919,RandomCorrect_0,16,success,,,,,
42860,70910,RandomCorrect_0,0,success,unknown-correct,correct,,,
70910,52822,RandomCorrect_0,1,success,insight,correct,BEFORE_NOINFO,,
52822,73648,RandomCorrect_0,2,success,unknown-correct,correct,,,
73648,64289,RandomCorrect_0,3,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
64289,28909,RandomCorrect_0,4,success,insight,correct,APPLY_OR,,
28909,62961,RandomCorrect_0,5,success,insight,correct,CROSS_OUT,,
62961,30188,RandomCorrect_0,6,success,insight,correct,BEFORE_N_SPOTS_SHIFT,,
30188,87628,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
87628,30188,RandomCorrect_0,8,success,insight,correct,BEFORE_NOINFO,,
30188,87628,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
87628,30188,RandomCorrect_0,10,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
30188,87628,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
87628,87628,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
87628,87628,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
87628,12998,RandomCorrect_0,14,success,insight,correct,OPENING,,
12998,12998,RandomCorrect_0,15,success,insight,correct,OPENING,,
12998,73514,RandomCorrect_0,16,success,,,,,
37451,59791,RandomCorrect_0,0,success,insight,correct,SIMPLE_OR_SAME_CAT,,
59791,80680,RandomCorrect_0,1,success,unknown-correct,correct,,,
80680,80680,RandomCorrect_0,2,success,unknown-correct,correct,,,
80680,80680,RandomCorrect_0,3,success,unknown-correct,correct,,,
80680,62354,RandomCorrect_0,4,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
62354,94096,RandomCorrect_0,5,success,insight,correct,APPLY_OR,,
94096,75973,RandomCorrect_0,6,success,insight,correct,BEFORE_NOINFO,,
75973,33506,RandomCorrect_0,7,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,8,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,9,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,10,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,11,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,12,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,13,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,14,success,insight,correct,CROSS_OUT,,
33506,33506,RandomCorrect_0,15,success,insight,correct,CROSS_OUT,,
33506,45563,RandomCorrect_0,16,success,,,,,
16186,87243,RandomCorrect_1,0,success,unknown-correct,correct,,,
87243,64487,RandomCorrect_1,1,success,insight,correct,APPLY_NOT,,
64487,11933,RandomCorrect_1,2,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,3,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,4,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,5,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,6,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,7,success,unknown-correct,correct,,,
11933,11933,RandomCorrect_1,8,success,unknown-correct,correct,,,
11933,32542,RandomCorrect_1,9,success,insight,correct,APPLY_IS,,
32542,45954,RandomCorrect_1,10,success,insight,correct,CROSS_OUT,,
45954,45954,RandomCorrect_1,11,success,insight,correct,CROSS_OUT,,
45954,45954,RandomCorrect_1,12,success,insight,correct,CROSS_OUT,,
45954,45954,RandomCorrect_1,13,success,insight,correct,CROSS_OUT,,
45954,45954,RandomCorrect_1,14,success,insight,correct,CROSS_OUT,,
45954,45954,RandomCorrect_1,15,success,insight,correct,CROSS_OUT,,
45954,70562,RandomCorrect_1,16,success,,,,,
43640,70122,RandomCorrect_1,0,success,unknown-correct,correct,,,
70122,70122,RandomCorrect_1,1,success,unknown-correct,correct,,,
70122,70122,RandomCorrect_1,2,success,unknown-correct,correct,,,
70122,70122,RandomCorrect_1,3,success,unknown-correct,correct,,,
70122,70122,RandomCorrect_1,4,success,unknown-correct,correct,,,
70122,70122,RandomCorrect_1,5,success,unknown-correct,correct,,,
70122,28615,RandomCorrect_1,6,success,insight,correct,APPLY_NOT,,
28615,64000,RandomCorrect_1,7,success,insight,correct,CROSS_OUT,,
64000,61733,RandomCorrect_1,8,success,insight,correct,APPLY_IS,,
61733,22021,RandomCorrect_1,9,success,insight,correct,CROSS_OUT,,
22021,12664,RandomCorrect_1,10,success,unknown-correct,correct,,,
12664,22021,RandomCorrect_1,11,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_1,12,success,insight,correct,CROSS_OUT,,
22021,22021,RandomCorrect_1,13,success,insight,correct,CROSS_OUT,,
