Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
57044,56123,RandomCorrect,44,failure,insight,correct,CROSS_OUT,,
56123,56123,RandomCorrect,45,failure,insight,correct,CROSS_OUT,,
56123,57044,RandomCorrect,46,failure,insight,correct,OPENING,,
57044,56123,RandomCorrect,47,failure,insight,correct,CROSS_OUT,,
56123,13806,RandomCorrect,48,failure,,,,,
27786,87214,RandomCorrect,0,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,1,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,2,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,3,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,4,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,5,failure,unknown-correct,correct,,,
87214,87214,RandomCorrect,6,failure,unknown-correct,correct,,,
87214,56371,RandomCorrect,7,failure,insight,correct,BEFORE_NOINFO,,
56371,98164,RandomCorrect,8,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
98164,28038,RandomCorrect,9,failure,insight,correct,CROSS_OUT,,
28038,26081,RandomCorrect,10,failure,unknown-correct,correct,,,
26081,28038,RandomCorrect,11,failure,insight,correct,CROSS_OUT,,
28038,28038,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
28038,26081,RandomCorrect,13,failure,unknown-correct,correct,,,
26081,28038,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
28038,98164,RandomCorrect,15,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
98164,26081,RandomCorrect,16,failure,unknown-correct,correct,,,
26081,28038,RandomCorrect,17,failure,insight,correct,CROSS_OUT,,
28038,71216,RandomCorrect,18,failure,insight,correct,OPENING,,
71216,26081,RandomCorrect,19,failure,unknown-correct,correct,,,
26081,70825,RandomCorrect,20,failure,insight,correct,OPENING,,
70825,61530,RandomCorrect,21,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
61530,68961,RandomCorrect,22,failure,insight,correct,OPENING,,
68961,68961,RandomCorrect,23,failure,insight,correct,OPENING,,
68961,84630,RandomCorrect,24,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,25,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,26,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,27,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,28,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,29,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,30,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,31,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,32,failure,insight,correct,CROSS_OUT,,
84630,84630,RandomCorrect,33,failure,insight,correct,CROSS_OUT,,
84630,32817,RandomCorrect,34,failure,insight,correct,OPENING,,
32817,18059,RandomCorrect,35,failure,insight,correct,TRANS_ABC_FALSE,,
18059,96895,RandomCorrect,36,failure,insight,correct,OPENING,,
96895,39731,RandomCorrect,37,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,38,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,39,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,40,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,41,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,42,failure,insight,correct,CROSS_OUT,,
39731,54792,RandomCorrect,43,failure,insight,correct,OPENING,,
54792,39731,RandomCorrect,44,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,45,failure,insight,correct,CROSS_OUT,,
39731,39731,RandomCorrect,46,failure,insight,correct,CROSS_OUT,,
39731,54792,RandomCorrect,47,failure,insight,correct,OPENING,,
54792,84270,RandomCorrect,48,failure,,,,,
26020,40125,RandomCorrect,0,failure,unknown-correct,correct,,,
40125,40125,RandomCorrect,1,failure,unknown-correct,correct,,,
40125,40125,RandomCorrect,2,failure,unknown-correct,correct,,,
40125,52577,RandomCorrect,3,failure,insight,correct,CROSS_OUT,,
52577,52577,RandomCorrect,4,failure,insight,correct,CROSS_OUT,,
52577,52577,RandomCorrect,5,failure,insight,correct,CROSS_OUT,,
52577,52577,RandomCorrect,6,failure,insight,correct,CROSS_OUT,,
52577,40125,RandomCorrect,7,failure,unknown-correct,correct,,,
40125,52577,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
52577,52577,RandomCorrect,9,failure,insight,correct,CROSS_OUT,,
52577,57955,RandomCorrect,10,failure,insight,correct,APPLY_OR,,
57955,94720,RandomCorrect,11,failure,insight,correct,OPENING,,
94720,61397,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
61397,61397,RandomCorrect,13,failure,insight,correct,CROSS_OUT,,
61397,18501,RandomCorrect,14,failure,insight,correct,APPLY_IS,,
18501,13418,RandomCorrect,15,failure,insight,correct,CROSS_OUT,,
13418,31858,RandomCorrect,16,failure,,,,,
28301,86914,RandomCorrect,0,failure,unknown-correct,correct,,,
86914,86914,RandomCorrect,1,failure,unknown-correct,correct,,,
86914,86914,RandomCorrect,2,failure,unknown-correct,correct,,,
86914,41286,RandomCorrect,3,failure,insight,correct,APPLY_IS,,
41286,87133,RandomCorrect,4,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,5,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,6,failure,insight,correct,CROSS_OUT,,
87133,40743,RandomCorrect,7,failure,unknown-correct,correct,,,
40743,87133,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,9,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,10,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,11,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
87133,87133,RandomCorrect,13,failure,insight,correct,CROSS_OUT,,
87133,50091,RandomCorrect,14,failure,insight,correct,OPENING,,
50091,87133,RandomCorrect,15,failure,insight,correct,CROSS_OUT,,
87133,46894,RandomCorrect,16,failure,,,,,
98738,46290,RandomCorrect,0,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
46290,35635,RandomCorrect,1,failure,insight,correct,APPLY_IS,,
35635,75436,RandomCorrect,2,failure,insight,correct,CROSS_OUT,,
75436,64928,RandomCorrect,3,failure,insight,correct,OPENING,,
64928,75436,RandomCorrect,4,failure,insight,correct,CROSS_OUT,,
75436,74936,RandomCorrect,5,failure,unknown-correct,correct,,,
74936,75436,RandomCorrect,6,failure,insight,correct,CROSS_OUT,,
75436,75436,RandomCorrect,7,failure,insight,correct,CROSS_OUT,,
75436,75436,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
75436,87011,RandomCorrect,9,failure,insight,correct,OPENING,,
87011,75436,RandomCorrect,10,failure,insight,correct,CROSS_OUT,,
75436,87011,RandomCorrect,11,failure,insight,correct,OPENING,,
87011,75436,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
75436,75436,RandomCorrect,13,failure,insight,correct,CROSS_OUT,,
75436,75436,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
75436,75436,RandomCorrect,15,failure,insight,correct,CROSS_OUT,,
75436,37947,RandomCorrect,16,failure,,,,,
87551,70281,RandomCorrect,0,failure,unknown-correct,correct,,,
70281,70281,RandomCorrect,1,failure,unknown-correct,correct,,,
70281,70281,RandomCorrect,2,failure,unknown-correct,correct,,,
70281,74259,RandomCorrect,3,failure,insight,correct,APPLY_OR,,
74259,61704,RandomCorrect,4,failure,insight,correct,CROSS_OUT,,
61704,61704,RandomCorrect,5,failure,insight,correct,CROSS_OUT,,
61704,61704,RandomCorrect,6,failure,insight,correct,CROSS_OUT,,
61704,61704,RandomCorrect,7,failure,insight,correct,CROSS_OUT,,
61704,61704,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
61704,61704,RandomCorrect,9,failure,insight,correct,CROSS_OUT,,
61704,79788,RandomCorrect,10,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
79788,34384,RandomCorrect,11,failure,insight,correct,CROSS_OUT,,
34384,34384,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
34384,71549,RandomCorrect,13,failure,insight,correct,OPENING,,
71549,34384,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
34384,71549,RandomCorrect,15,failure,insight,correct,OPENING,,
71549,62073,RandomCorrect,16,failure,,,,,
49159,76953,RandomCorrect,0,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
76953,32210,RandomCorrect,1,failure,unknown-correct,correct,,,
32210,32210,RandomCorrect,2,failure,unknown-correct,correct,,,
32210,32210,RandomCorrect,3,failure,unknown-correct,correct,,,
32210,93402,RandomCorrect,4,failure,insight,correct,OPENING,,
93402,69495,RandomCorrect,5,failure,insight,correct,CROSS_OUT,,
69495,83479,RandomCorrect,6,failure,insight,correct,OPENING,,
83479,69495,RandomCorrect,7,failure,insight,correct,CROSS_OUT,,
69495,69495,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
69495,69495,RandomCorrect,9,failure,insight,correct,CROSS_OUT,,
69495,69495,RandomCorrect,10,failure,insight,correct,CROSS_OUT,,
69495,82196,RandomCorrect,11,failure,insight,correct,APPLY_IS,,
82196,33023,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
33023,33023,RandomCorrect,13,failure,insight,correct,CROSS_OUT,,
33023,33023,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
33023,33023,RandomCorrect,15,failure,insight,correct,CROSS_OUT,,
33023,76698,RandomCorrect,16,failure,,,,,
71598,41185,RandomCorrect,0,failure,unknown-correct,correct,,,
41185,41185,RandomCorrect,1,failure,unknown-correct,correct,,,
41185,27587,RandomCorrect,2,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
27587,42442,RandomCorrect,3,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
42442,24092,RandomCorrect,4,failure,unknown-correct,correct,,,
24092,42442,RandomCorrect,5,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
42442,68614,RandomCorrect,6,failure,insight,correct,OPENING,,
68614,69372,RandomCorrect,7,failure,insight,correct,CROSS_OUT,,
69372,24092,RandomCorrect,8,failure,unknown-correct,correct,,,
24092,24092,RandomCorrect,9,failure,unknown-correct,correct,,,
24092,65137,RandomCorrect,10,failure,insight,correct,APPLY_IS,,
65137,31929,RandomCorrect,11,failure,insight,correct,CROSS_OUT,,
31929,31929,RandomCorrect,12,failure,insight,correct,CROSS_OUT,,
31929,79914,RandomCorrect,13,failure,insight,correct,OPENING,,
79914,31929,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
31929,79914,RandomCorrect,15,failure,insight,correct,OPENING,,
79914,13665,RandomCorrect,16,failure,,,,,
74032,68155,RandomCorrect,0,failure,unknown-correct,correct,,,
68155,27405,RandomCorrect,1,failure,insight,correct,BEFORE_NOINFO,,
27405,93823,RandomCorrect,2,failure,unknown-correct,correct,,,
93823,93823,RandomCorrect,3,failure,unknown-correct,correct,,,
93823,93823,RandomCorrect,4,failure,unknown-correct,correct,,,
93823,37875,RandomCorrect,5,failure,insight,correct,TRANS_SETS,,
37875,59286,RandomCorrect,6,failure,unknown-correct,correct,,,
59286,59286,RandomCorrect,7,failure,unknown-correct,correct,,,
59286,31386,RandomCorrect,8,failure,insight,correct,CROSS_OUT,,
31386,37875,RandomCorrect,9,failure,insight,correct,TRANS_SETS,,
37875,12135,RandomCorrect,10,failure,insight,correct,OPENING,,
12135,31386,RandomCorrect,11,failure,insight,correct,CROSS_OUT,,
31386,59286,RandomCorrect,12,failure,unknown-correct,correct,,,
59286,31386,RandomCorrect,13,failure,insight,correct,CROSS_OUT,,
31386,31386,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
31386,59286,RandomCorrect,15,failure,unknown-correct,correct,,,
59286,12135,RandomCorrect,16,failure,insight,correct,OPENING,,
12135,31386,RandomCorrect,17,failure,insight,correct,CROSS_OUT,,
31386,12135,RandomCorrect,18,failure,insight,correct,OPENING,,
12135,16850,RandomCorrect,19,failure,insight,correct,TRANS_ABC_FALSE,,
16850,91496,RandomCorrect,20,failure,insight,correct,CROSS_OUT,,
91496,16850,RandomCorrect,21,failure,insight,correct,TRANS_ABC_FALSE,,
16850,91496,RandomCorrect,22,failure,insight,correct,CROSS_OUT,,
91496,91496,RandomCorrect,23,failure,insight,correct,CROSS_OUT,,
91496,91496,RandomCorrect,24,failure,insight,correct,CROSS_OUT,,
91496,16850,RandomCorrect,25,failure,insight,correct,TRANS_ABC_FALSE,,
16850,11126,RandomCorrect,26,failure,insight,correct,OPENING,,
11126,16850,RandomCorrect,27,failure,insight,correct,TRANS_ABC_FALSE,,
16850,91496,RandomCorrect,28,failure,insight,correct,CROSS_OUT,,
91496,71276,RandomCorrect,29,failure,insight,correct,APPLY_IS,,
71276,82590,RandomCorrect,30,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,31,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,32,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,33,failure,insight,correct,CROSS_OUT,,
82590,40394,RandomCorrect,34,failure,insight,correct,OPENING,,
40394,82590,RandomCorrect,35,failure,insight,correct,CROSS_OUT,,
82590,97668,RandomCorrect,36,failure,insight,correct,OPENING,,
97668,82590,RandomCorrect,37,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,38,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,39,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,40,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,41,failure,insight,correct,CROSS_OUT,,
82590,40394,RandomCorrect,42,failure,insight,correct,OPENING,,
40394,40394,RandomCorrect,43,failure,insight,correct,OPENING,,
40394,82590,RandomCorrect,44,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,45,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,46,failure,insight,correct,CROSS_OUT,,
82590,82590,RandomCorrect,47,failure,insight,correct,CROSS_OUT,,
82590,88226,RandomCorrect,48,failure,,,,,
87064,27076,RandomCorrect,0,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,1,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,2,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,3,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,4,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,5,failure,unknown-correct,correct,,,
27076,27076,RandomCorrect,6,failure,unknown-correct,correct,,,
27076,97222,RandomCorrect,7,failure,insight,correct,APPLY_IS,,
97222,74637,RandomCorrect,8,failure,insight,correct,TRANS_ABC_FALSE,,
74637,26634,RandomCorrect,9,failure,unknown-correct,correct,,,
26634,46892,RandomCorrect,10,failure,insight,correct,APPLY_IS,,
46892,35049,RandomCorrect,11,failure,unknown-correct,correct,,,
35049,35049,RandomCorrect,12,failure,unknown-correct,correct,,,
35049,35049,RandomCorrect,13,failure,unknown-correct,correct,,,
35049,33716,RandomCorrect,14,failure,insight,correct,CROSS_OUT,,
33716,33716,RandomCorrect,15,failure,insight,correct,CROSS_OUT,,
33716,20841,RandomCorrect,16,failure,insight,correct,OPENING,,
20841,35049,RandomCorrect,17,failure,unknown-correct,correct,,,
35049,11860,RandomCorrect,18,failure,insight,correct,TRANS_SETS,,
11860,16020,RandomCorrect,19,failure,insight,correct,APPLY_IS,,
16020,56588,RandomCorrect,20,failure,insight,correct,BEFORE_NOINFO,,
56588,99594,RandomCorrect,21,failure,insight,correct,OPENING,,
99594,88272,RandomCorrect,22,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,23,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,24,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,25,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,26,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,27,failure,insight,correct,CROSS_OUT,,
88272,99594,RandomCorrect,28,failure,insight,correct,OPENING,,
99594,88272,RandomCorrect,29,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,30,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,31,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,32,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,33,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,34,failure,insight,correct,CROSS_OUT,,
88272,99594,RandomCorrect,35,failure,insight,correct,OPENING,,
99594,88272,RandomCorrect,36,failure,insight,correct,CROSS_OUT,,
88272,56588,RandomCorrect,37,failure,insight,correct,TRANS_ABC_FALSE,,
56588,20686,RandomCorrect,38,failure,insight,correct,OPENING,,
20686,88272,RandomCorrect,39,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,40,failure,insight,correct,CROSS_OUT,,
88272,56588,RandomCorrect,41,failure,insight,correct,TRANS_ABC_FALSE,,
56588,20686,RandomCorrect,42,failure,insight,correct,OPENING,,
20686,88272,RandomCorrect,43,failure,insight,correct,CROSS_OUT,,
88272,88272,RandomCorrect,44,failure,insight,correct,CROSS_OUT,,
88272,20686,RandomCorrect,45,failure,insight,correct,OPENING,,
