Id,PuzzleId,State,GridValue,MoveIds
31272,help2.1,"help2.1:incorrect:['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT']",incorrect,"['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT']"
97923,help2.1,"help2.1:incorrect:['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT', 'transitives::OPENING']",incorrect,"['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT', 'transitives::OPENING']"
12423,help2.1,"help2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT']"
33194,help2.1,"help2.1:incorrect:['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT', 'unknown::None']",incorrect,"['hint:Either the light Full Sun or the light Partial Shade is the plant Green Onions:SIMPLE_OR_SAME_CAT', 'hint:Either the plant Green Onions or the plant Eggplant is the light Partial Sun:SIMPLE_OR_SAME_CAT', 'unknown::None']"
24780,help2.2,help2.2:start:['start'],start,['start']
76097,help2.2,help2.2:success:['success'],success,['success']
84858,help2.2,help2.2:failure:['failure'],failure,['failure']
32831,help2.2,help2.2:incorrect:['unknown::None'],incorrect,['unknown::None']
61556,help2.2,help2.2:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
14191,help2.3,help2.3:start:['start'],start,['start']
64544,help2.3,help2.3:success:['success'],success,['success']
62484,help2.3,help2.3:failure:['failure'],failure,['failure']
94731,help2.3,help2.3:correct:['unknown::None'],correct,['unknown::None']
10608,help2.3,help2.3:correct:['hint:The light Full Sun is the plant Broccoli:APPLY_IS'],correct,['hint:The light Full Sun is the plant Broccoli:APPLY_IS']
13256,help2.3,"help2.3:correct:['cross outs::CROSS_OUT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
76783,help2.3,"help2.3:correct:['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
14816,help2.3,"help2.3:correct:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",correct,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
85434,help2.3,"help2.3:incorrect:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS', 'unknown::None']",incorrect,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS', 'unknown::None']"
18977,help2.3,"help2.3:incorrect:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS', 'transitives::OPENING']",incorrect,"['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS', 'transitives::OPENING']"
54043,help2.3,"help2.3:incorrect:['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:SIMPLE_OR_SAME_CAT', 'hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'hint:The light Full Sun is the plant Broccoli:APPLY_IS']"
10348,hub2.1,hub2.1:start:['start'],start,['start']
50135,hub2.1,hub2.1:failure:['failure'],failure,['failure']
61259,hub2.1,hub2.1:correct:['unknown::None'],correct,['unknown::None']
11245,hub2.1,hub2.1:incorrect:['unknown::None'],incorrect,['unknown::None']
11923,hub2.1,hub2.1:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
62973,hub2.1,hub2.1:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
39216,hub2.1,hub2.1:incorrect:['openings::TRANS_SETS'],incorrect,['openings::TRANS_SETS']
74604,hub2.1,"hub2.1:incorrect:['openings::TRANS_SETS', 'transitives::OPENING']",incorrect,"['openings::TRANS_SETS', 'transitives::OPENING']"
24802,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'openings::TRANS_SETS']"
57014,hub2.1,"hub2.1:incorrect:['openings::TRANS_SETS', 'unknown::None']",incorrect,"['openings::TRANS_SETS', 'unknown::None']"
50074,hub2.1,"hub2.1:incorrect:['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
15945,hub2.1,"hub2.1:incorrect:['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS', 'transitives::OPENING']",incorrect,"['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS', 'transitives::OPENING']"
27619,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
85823,hub2.1,"hub2.1:incorrect:['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
65365,hub2.1,"hub2.1:incorrect:['cross outs::CROSS_OUT', 'hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
68265,hub2.1,"hub2.1:incorrect:['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS', 'transitives::OPENING']",incorrect,"['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:SIMPLE_OR_SAME_CAT', 'openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS', 'transitives::OPENING']"
84464,hub2.2,hub2.2:start:['start'],start,['start']
94510,hub2.2,hub2.2:failure:['failure'],failure,['failure']
67365,hub2.2,hub2.2:correct:['unknown::None'],correct,['unknown::None']
32654,hub2.2,hub2.2:incorrect:['unknown::None'],incorrect,['unknown::None']
30204,hub2.2,hub2.2:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
51188,hub2.2,hub2.2:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
42015,hub2.2,hub2.2:incorrect:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT'],incorrect,['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT']
25898,hub2.2,"hub2.2:incorrect:['cross outs::CROSS_OUT', 'hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT']",incorrect,"['cross outs::CROSS_OUT', 'hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT']"
42249,hub2.2,"hub2.2:incorrect:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE']",incorrect,"['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE']"
64994,hub2.2,"hub2.2:incorrect:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE', 'unknown::None']",incorrect,"['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE', 'unknown::None']"
92618,hub2.2,"hub2.2:incorrect:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE', 'transitives::OPENING']",incorrect,"['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE', 'transitives::OPENING']"
51808,hub2.2,"hub2.2:incorrect:['cross outs::CROSS_OUT', 'hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE']",incorrect,"['cross outs::CROSS_OUT', 'hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_ABC_FALSE']"
39527,hub2.3,hub2.3:start:['start'],start,['start']
25423,hub2.3,hub2.3:failure:['failure'],failure,['failure']
81826,hub2.3,hub2.3:correct:['unknown::None'],correct,['unknown::None']
68345,hub2.3,hub2.3:incorrect:['unknown::None'],incorrect,['unknown::None']
19087,hub2.3,hub2.3:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
38789,hub2.3,hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO'],incorrect,['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO']
49008,hub2.3,"hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'unknown::None']",incorrect,"['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'unknown::None']"
85480,hub2.3,"hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'transitives::OPENING']",incorrect,"['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'transitives::OPENING']"
11485,hub2.3,"hub2.3:incorrect:['cross outs::CROSS_OUT', 'hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO']",incorrect,"['cross outs::CROSS_OUT', 'hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO']"
11100,hub2.3,"hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE']",incorrect,"['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE']"
77635,hub2.3,"hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE', 'unknown::None']",incorrect,"['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE', 'unknown::None']"
39203,hub2.3,"hub2.3:incorrect:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE', 'transitives::OPENING']",incorrect,"['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE', 'transitives::OPENING']"
44589,hub2.3,"hub2.3:incorrect:['cross outs::CROSS_OUT', 'hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE']",incorrect,"['cross outs::CROSS_OUT', 'hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_N_SPOTS_NOINFO', 'openings::TRANS_ABC_FALSE']"
59898,spoke1.1,spoke1.1:start:['start'],start,['start']
41726,spoke1.1,spoke1.1:failure:['failure'],failure,['failure']
82257,spoke1.1,spoke1.1:correct:['unknown::None'],correct,['unknown::None']
63750,spoke1.1,spoke1.1:incorrect:['unknown::None'],incorrect,['unknown::None']
83185,spoke1.1,spoke1.1:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
67015,spoke1.1,spoke1.1:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
16585,spoke1.2,spoke1.2:start:['start'],start,['start']
19571,spoke1.2,spoke1.2:failure:['failure'],failure,['failure']
33244,spoke1.2,spoke1.2:correct:['unknown::None'],correct,['unknown::None']
64318,spoke1.2,spoke1.2:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
57117,spoke1.2,spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT'],correct,['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT']
18277,spoke1.2,"spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']",correct,"['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']"
34467,spoke1.2,"spoke1.2:correct:['cross outs::CROSS_OUT', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT']",correct,"['cross outs::CROSS_OUT', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT']"
14433,spoke1.2,"spoke1.2:incorrect:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'unknown::None']",incorrect,"['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'unknown::None']"
80318,spoke1.2,"spoke1.2:incorrect:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']",incorrect,"['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']"
38062,spoke1.2,"spoke1.2:incorrect:['cross outs::CROSS_OUT', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT']",incorrect,"['cross outs::CROSS_OUT', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_SHIFT']"
59449,spoke1.3,spoke1.3:start:['start'],start,['start']
52684,spoke1.3,spoke1.3:success:['success'],success,['success']
50495,spoke1.3,spoke1.3:failure:['failure'],failure,['failure']
82138,spoke1.3,spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS'],correct,['hint:The order 2 is the shapes Shell:APPLY_IS']
37951,spoke1.3,"spoke1.3:correct:['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS']",correct,"['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS']"
55054,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'unknown::None']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'unknown::None']"
48089,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO']"
49180,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'transitives::OPENING']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'transitives::OPENING']"
60455,spoke1.3,"spoke1.3:correct:['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO']",correct,"['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO']"
33408,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT']"
85396,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT', 'transitives::OPENING']"
89004,spoke1.3,"spoke1.3:correct:['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT']",correct,"['cross outs::CROSS_OUT', 'hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_SHIFT']"
95021,spoke2.1,spoke2.1:start:['start'],start,['start']
58574,spoke2.1,spoke2.1:failure:['failure'],failure,['failure']
66602,spoke2.1,spoke2.1:incorrect:['unknown::None'],incorrect,['unknown::None']
24915,spoke2.1,spoke2.1:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
96334,spoke2.1,spoke2.1:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
24262,spoke2.2,spoke2.2:start:['start'],start,['start']
16666,spoke2.2,spoke2.2:success:['success'],success,['success']
63884,spoke2.2,spoke2.2:failure:['failure'],failure,['failure']
71755,spoke2.2,spoke2.2:correct:['unknown::None'],correct,['unknown::None']
64491,spoke2.2,spoke2.2:incorrect:['unknown::None'],incorrect,['unknown::None']
78466,spoke2.2,spoke2.2:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
62998,spoke2.2,spoke2.2:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
90060,spoke2.3,spoke2.3:start:['start'],start,['start']
26905,spoke2.3,spoke2.3:success:['success'],success,['success']
11162,spoke2.3,spoke2.3:failure:['failure'],failure,['failure']
60875,spoke2.3,spoke2.3:correct:['unknown::None'],correct,['unknown::None']
31669,spoke2.3,spoke2.3:correct:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR'],correct,['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR']
87530,spoke2.3,"spoke2.3:correct:['cross outs::CROSS_OUT', 'hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR']",correct,"['cross outs::CROSS_OUT', 'hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR']"
60100,spoke2.3,"spoke2.3:correct:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT']",correct,"['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT']"
68324,spoke2.3,"spoke2.3:incorrect:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'unknown::None']",incorrect,"['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'unknown::None']"
27237,spoke2.3,"spoke2.3:incorrect:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'transitives::OPENING']",incorrect,"['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR', 'hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'transitives::OPENING']"
