Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
92339,78634,GridRulesOnly_0,21,failure,insight,correct,CROSS_OUT,,
78634,78634,GridRulesOnly_0,22,failure,insight,correct,CROSS_OUT,,
78634,82011,GridRulesOnly_0,23,failure,insight,correct,OPENING,,
82011,39309,GridRulesOnly_0,24,failure,insight,correct,TRANS_ABC_TRUE,,
39309,78634,GridRulesOnly_0,25,failure,insight,correct,CROSS_OUT,,
78634,78634,GridRulesOnly_0,26,failure,insight,correct,CROSS_OUT,,
78634,82011,GridRulesOnly_0,27,failure,insight,incorrect,OPENING,,
82011,78634,GridRulesOnly_0,28,failure,insight,correct,CROSS_OUT,,
78634,39309,GridRulesOnly_0,29,failure,insight,correct,TRANS_ABC_TRUE,,
39309,78634,GridRulesOnly_0,30,failure,insight,correct,CROSS_OUT,,
78634,78634,GridRulesOnly_0,31,failure,insight,correct,CROSS_OUT,,
78634,82011,GridRulesOnly_0,32,failure,insight,incorrect,OPENING,,
82011,82011,GridRulesOnly_0,33,failure,insight,incorrect,OPENING,,
82011,36911,GridRulesOnly_0,34,failure,,,,,
50150,17846,GridRulesOnly_0,0,failure,unknown-correct,correct,,,
17846,13290,GridRulesOnly_0,1,failure,insight,correct,CROSS_OUT,,
13290,13290,GridRulesOnly_0,2,failure,insight,correct,CROSS_OUT,,
13290,72333,GridRulesOnly_0,3,failure,unknown-incorrect,incorrect,,,
72333,17310,GridRulesOnly_0,4,failure,insight,incorrect,CROSS_OUT,,
17310,17310,GridRulesOnly_0,5,failure,insight,incorrect,CROSS_OUT,,
17310,72333,GridRulesOnly_0,6,failure,unknown-incorrect,incorrect,,,
72333,78213,GridRulesOnly_0,7,failure,insight,correct,APPLY_IS,,
78213,41349,GridRulesOnly_0,8,failure,insight,correct,CROSS_OUT,,
41349,41349,GridRulesOnly_0,9,failure,insight,correct,CROSS_OUT,,
41349,22572,GridRulesOnly_0,10,failure,insight,correct,APPLY_IS,,
22572,96473,GridRulesOnly_0,11,failure,insight,correct,CROSS_OUT,,
96473,96473,GridRulesOnly_0,12,failure,insight,correct,CROSS_OUT,,
96473,73162,GridRulesOnly_0,13,failure,unknown-incorrect,incorrect,,,
73162,66639,GridRulesOnly_0,14,failure,insight,correct,BEFORE_N_SPOTS_SHIFT,,
66639,97782,GridRulesOnly_0,15,failure,insight,incorrect,TRANS_SETS,,
97782,79163,GridRulesOnly_0,16,failure,unknown-correct,correct,,,
79163,63946,GridRulesOnly_0,17,failure,insight,incorrect,OPENING,,
63946,79530,GridRulesOnly_0,18,failure,insight,correct,TRANS_ABC_TRUE,,
79530,15136,GridRulesOnly_0,19,failure,insight,correct,CROSS_OUT,,
15136,15136,GridRulesOnly_0,20,failure,insight,correct,CROSS_OUT,,
15136,15136,GridRulesOnly_0,21,failure,insight,correct,CROSS_OUT,,
15136,99716,GridRulesOnly_0,22,failure,insight,incorrect,OPENING,,
99716,15136,GridRulesOnly_0,23,failure,insight,incorrect,CROSS_OUT,,
15136,99716,GridRulesOnly_0,24,failure,insight,incorrect,OPENING,,
99716,80808,GridRulesOnly_0,25,failure,unknown-incorrect,incorrect,,,
80808,15136,GridRulesOnly_0,26,failure,insight,correct,CROSS_OUT,,
15136,30046,GridRulesOnly_0,27,failure,insight,incorrect,BEFORE_NOINFO,,
30046,54879,GridRulesOnly_0,28,failure,insight,correct,CROSS_OUT,,
54879,54879,GridRulesOnly_0,29,failure,insight,incorrect,CROSS_OUT,,
54879,54879,GridRulesOnly_0,30,failure,insight,correct,CROSS_OUT,,
54879,54879,GridRulesOnly_0,31,failure,insight,correct,CROSS_OUT,,
54879,54879,GridRulesOnly_0,32,failure,insight,incorrect,CROSS_OUT,,
54879,89549,GridRulesOnly_0,33,failure,,,,,
93040,97284,GridRulesOnly_0,0,failure,unknown-correct,correct,,,
97284,97284,GridRulesOnly_0,1,failure,unknown-correct,correct,,,
97284,97284,GridRulesOnly_0,2,failure,unknown-correct,correct,,,
97284,97284,GridRulesOnly_0,3,failure,unknown-correct,correct,,,
97284,97284,GridRulesOnly_0,4,failure,unknown-correct,correct,,,
97284,25933,GridRulesOnly_0,5,failure,unknown-incorrect,incorrect,,,
25933,25933,GridRulesOnly_0,6,failure,unknown-correct,correct,,,
25933,80645,GridRulesOnly_0,7,failure,insight,correct,CROSS_OUT,,
80645,80645,GridRulesOnly_0,8,failure,insight,correct,CROSS_OUT,,
80645,25933,GridRulesOnly_0,9,failure,unknown-incorrect,incorrect,,,
25933,25933,GridRulesOnly_0,10,failure,unknown-correct,correct,,,
25933,25933,GridRulesOnly_0,11,failure,unknown-incorrect,incorrect,,,
25933,80645,GridRulesOnly_0,12,failure,insight,incorrect,CROSS_OUT,,
80645,80645,GridRulesOnly_0,13,failure,insight,incorrect,CROSS_OUT,,
80645,92371,GridRulesOnly_0,14,failure,insight,correct,APPLY_IS,,
92371,61705,GridRulesOnly_0,15,failure,insight,incorrect,TRANS_ABC_TRUE,,
61705,23384,GridRulesOnly_0,16,failure,insight,correct,CROSS_OUT,,
23384,23384,GridRulesOnly_0,17,failure,insight,correct,CROSS_OUT,,
23384,23384,GridRulesOnly_0,18,failure,insight,incorrect,CROSS_OUT,,
23384,23384,GridRulesOnly_0,19,failure,insight,correct,CROSS_OUT,,
23384,29179,GridRulesOnly_0,20,failure,insight,correct,APPLY_IS,,
29179,29179,GridRulesOnly_0,21,failure,insight,correct,TRANS_ABC_TRUE,,
29179,80972,GridRulesOnly_0,22,failure,insight,correct,CROSS_OUT,,
80972,80972,GridRulesOnly_0,23,failure,insight,correct,CROSS_OUT,,
80972,80972,GridRulesOnly_0,24,failure,insight,incorrect,CROSS_OUT,,
80972,80972,GridRulesOnly_0,25,failure,insight,incorrect,CROSS_OUT,,
80972,80972,GridRulesOnly_0,26,failure,insight,correct,CROSS_OUT,,
80972,80972,GridRulesOnly_0,27,failure,insight,correct,CROSS_OUT,,
80972,41618,GridRulesOnly_0,28,failure,insight,incorrect,BEFORE_DIFF_CAT,,
41618,15434,GridRulesOnly_0,29,failure,insight,incorrect,CROSS_OUT,,
15434,15434,GridRulesOnly_0,30,failure,insight,incorrect,CROSS_OUT,,
15434,95881,GridRulesOnly_0,31,failure,insight,correct,APPLY_IS,,
95881,50360,GridRulesOnly_0,32,failure,insight,correct,CROSS_OUT,,
50360,50360,GridRulesOnly_0,33,failure,insight,correct,CROSS_OUT,,
50360,50360,GridRulesOnly_0,34,failure,insight,correct,CROSS_OUT,,
50360,50360,GridRulesOnly_0,35,failure,insight,correct,CROSS_OUT,,
50360,73898,GridRulesOnly_0,36,failure,,,,,
26120,16258,GridRulesOnly_0,0,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
16258,49352,GridRulesOnly_0,1,failure,unknown-incorrect,incorrect,,,
49352,36285,GridRulesOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
36285,36285,GridRulesOnly_0,3,failure,insight,incorrect,CROSS_OUT,,
36285,49352,GridRulesOnly_0,4,failure,unknown-correct,correct,,,
49352,31311,GridRulesOnly_0,5,failure,insight,incorrect,OPENING,,
31311,36285,GridRulesOnly_0,6,failure,insight,incorrect,CROSS_OUT,,
36285,49352,GridRulesOnly_0,7,failure,unknown-correct,correct,,,
49352,31311,GridRulesOnly_0,8,failure,insight,correct,OPENING,,
31311,36285,GridRulesOnly_0,9,failure,insight,correct,CROSS_OUT,,
36285,31311,GridRulesOnly_0,10,failure,insight,incorrect,OPENING,,
31311,84225,GridRulesOnly_0,11,failure,,,,,
66860,34563,GridRulesOnly_0,0,failure,unknown-incorrect,incorrect,,,
34563,34563,GridRulesOnly_0,1,failure,unknown-incorrect,incorrect,,,
34563,92863,GridRulesOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
92863,92863,GridRulesOnly_0,3,failure,insight,incorrect,CROSS_OUT,,
92863,66081,GridRulesOnly_0,4,failure,insight,correct,BEFORE_NOINFO,,
66081,97777,GridRulesOnly_0,5,failure,unknown-correct,correct,,,
97777,71691,GridRulesOnly_0,6,failure,insight,incorrect,OPENING,,
71691,57393,GridRulesOnly_0,7,failure,insight,correct,CROSS_OUT,,
57393,97777,GridRulesOnly_0,8,failure,unknown-correct,correct,,,
97777,71691,GridRulesOnly_0,9,failure,insight,incorrect,OPENING,,
71691,57393,GridRulesOnly_0,10,failure,insight,incorrect,CROSS_OUT,,
57393,71691,GridRulesOnly_0,11,failure,insight,incorrect,OPENING,,
71691,28396,GridRulesOnly_0,12,failure,,,,,
74060,90474,GridRulesOnly_0,0,failure,unknown-incorrect,incorrect,,,
90474,59602,GridRulesOnly_0,1,failure,insight,incorrect,CROSS_OUT,,
59602,59602,GridRulesOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
59602,90474,GridRulesOnly_0,3,failure,unknown-incorrect,incorrect,,,
90474,90474,GridRulesOnly_0,4,failure,unknown-incorrect,incorrect,,,
90474,90474,GridRulesOnly_0,5,failure,unknown-correct,correct,,,
90474,90474,GridRulesOnly_0,6,failure,unknown-correct,correct,,,
90474,35047,GridRulesOnly_0,7,failure,insight,incorrect,OPENING,,
35047,59602,GridRulesOnly_0,8,failure,insight,incorrect,CROSS_OUT,,
59602,59602,GridRulesOnly_0,9,failure,insight,correct,CROSS_OUT,,
59602,59602,GridRulesOnly_0,10,failure,insight,incorrect,CROSS_OUT,,
59602,59602,GridRulesOnly_0,11,failure,insight,correct,CROSS_OUT,,
59602,81989,GridRulesOnly_0,12,failure,,,,,
90536,14779,GridRulesOnly_0,0,failure,unknown-correct,correct,,,
14779,10880,GridRulesOnly_0,1,failure,unknown-incorrect,incorrect,,,
10880,85976,GridRulesOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
85976,85976,GridRulesOnly_0,3,failure,insight,incorrect,CROSS_OUT,,
85976,62069,GridRulesOnly_0,4,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
62069,99140,GridRulesOnly_0,5,failure,unknown-incorrect,incorrect,,,
99140,64293,GridRulesOnly_0,6,failure,insight,incorrect,CROSS_OUT,,
64293,64293,GridRulesOnly_0,7,failure,insight,incorrect,CROSS_OUT,,
64293,64293,GridRulesOnly_0,8,failure,insight,incorrect,CROSS_OUT,,
64293,64293,GridRulesOnly_0,9,failure,insight,correct,CROSS_OUT,,
64293,16979,GridRulesOnly_0,10,failure,insight,incorrect,OPENING,,
16979,97680,GridRulesOnly_0,11,failure,,,,,
67029,52243,GridRulesOnly_0,0,failure,unknown-incorrect,incorrect,,,
52243,64320,GridRulesOnly_0,1,failure,insight,incorrect,CROSS_OUT,,
64320,64320,GridRulesOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
64320,52243,GridRulesOnly_0,3,failure,unknown-correct,correct,,,
52243,52243,GridRulesOnly_0,4,failure,unknown-incorrect,incorrect,,,
52243,89672,GridRulesOnly_0,5,failure,insight,incorrect,OPENING,,
89672,64320,GridRulesOnly_0,6,failure,insight,incorrect,CROSS_OUT,,
64320,52243,GridRulesOnly_0,7,failure,unknown-incorrect,incorrect,,,
52243,64320,GridRulesOnly_0,8,failure,insight,correct,CROSS_OUT,,
64320,64320,GridRulesOnly_0,9,failure,insight,correct,CROSS_OUT,,
64320,89672,GridRulesOnly_0,10,failure,insight,incorrect,OPENING,,
89672,71420,GridRulesOnly_0,11,failure,,,,,
99691,35874,GridRulesOnly_0,0,failure,unknown-correct,correct,,,
35874,35874,GridRulesOnly_0,1,failure,unknown-correct,correct,,,
35874,89179,GridRulesOnly_0,2,failure,insight,correct,CROSS_OUT,,
89179,89179,GridRulesOnly_0,3,failure,insight,correct,CROSS_OUT,,
89179,35874,GridRulesOnly_0,4,failure,unknown-correct,correct,,,
35874,45573,GridRulesOnly_0,5,failure,insight,correct,OPENING,,
45573,89179,GridRulesOnly_0,6,failure,insight,correct,CROSS_OUT,,
89179,42890,GridRulesOnly_0,7,failure,unknown-incorrect,incorrect,,,
42890,18203,GridRulesOnly_0,8,failure,insight,incorrect,CROSS_OUT,,
18203,18203,GridRulesOnly_0,9,failure,insight,incorrect,CROSS_OUT,,
18203,32714,GridRulesOnly_0,10,failure,insight,incorrect,OPENING,,
32714,73814,GridRulesOnly_0,11,failure,,,,,
40707,34826,GridRulesOnly_1,0,failure,unknown-correct,correct,,,
34826,34826,GridRulesOnly_1,1,failure,unknown-correct,correct,,,
34826,58791,GridRulesOnly_1,2,failure,unknown-incorrect,incorrect,,,
58791,36499,GridRulesOnly_1,3,failure,insight,correct,APPLY_NOT,,
36499,12151,GridRulesOnly_1,4,failure,unknown-correct,correct,,,
12151,78331,GridRulesOnly_1,5,failure,insight,correct,OPENING,,
78331,41880,GridRulesOnly_1,6,failure,insight,correct,CROSS_OUT,,
41880,15804,GridRulesOnly_1,7,failure,insight,incorrect,APPLY_OR,,
15804,64284,GridRulesOnly_1,8,failure,insight,correct,CROSS_OUT,,
64284,64284,GridRulesOnly_1,9,failure,insight,correct,CROSS_OUT,,
64284,64284,GridRulesOnly_1,10,failure,insight,incorrect,CROSS_OUT,,
64284,64284,GridRulesOnly_1,11,failure,insight,incorrect,CROSS_OUT,,
64284,64284,GridRulesOnly_1,12,failure,insight,correct,CROSS_OUT,,
64284,60694,GridRulesOnly_1,13,failure,,,,,
55605,49059,GridRulesOnly_1,0,failure,unknown-incorrect,incorrect,,,
49059,49059,GridRulesOnly_1,1,failure,unknown-correct,correct,,,
49059,49059,GridRulesOnly_1,2,failure,unknown-incorrect,incorrect,,,
49059,49059,GridRulesOnly_1,3,failure,unknown-incorrect,incorrect,,,
49059,67394,GridRulesOnly_1,4,failure,insight,incorrect,CROSS_OUT,,
67394,67394,GridRulesOnly_1,5,failure,insight,correct,CROSS_OUT,,
67394,96008,GridRulesOnly_1,6,failure,insight,incorrect,OPENING,,
96008,67394,GridRulesOnly_1,7,failure,insight,correct,CROSS_OUT,,
67394,49059,GridRulesOnly_1,8,failure,unknown-incorrect,incorrect,,,
49059,96008,GridRulesOnly_1,9,failure,insight,incorrect,OPENING,,
96008,67394,GridRulesOnly_1,10,failure,insight,correct,CROSS_OUT,,
67394,96008,GridRulesOnly_1,11,failure,insight,incorrect,OPENING,,
96008,56073,GridRulesOnly_1,12,failure,,,,,
55869,26556,GridRulesOnly_1,0,failure,insight,correct,APPLY_NOT,,
26556,54969,GridRulesOnly_1,1,failure,insight,correct,APPLY_IS,,
54969,48258,GridRulesOnly_1,2,failure,insight,correct,CROSS_OUT,,
48258,48258,GridRulesOnly_1,3,failure,insight,correct,CROSS_OUT,,
48258,27122,GridRulesOnly_1,4,failure,unknown-correct,correct,,,
27122,69882,GridRulesOnly_1,5,failure,unknown-incorrect,incorrect,,,
69882,99383,GridRulesOnly_1,6,failure,insight,incorrect,SIMPLE_OR_SAME_CAT,,
99383,93435,GridRulesOnly_1,7,failure,insight,correct,CROSS_OUT,,
93435,93435,GridRulesOnly_1,8,failure,insight,incorrect,CROSS_OUT,,
93435,67438,GridRulesOnly_1,9,failure,insight,incorrect,OPENING,,
67438,93435,GridRulesOnly_1,10,failure,insight,correct,CROSS_OUT,,
93435,67438,GridRulesOnly_1,11,failure,insight,correct,OPENING,,
67438,78050,GridRulesOnly_1,12,failure,,,,,
65637,42261,GridRulesOnly_1,0,failure,unknown-incorrect,incorrect,,,
42261,42261,GridRulesOnly_1,1,failure,unknown-correct,correct,,,
42261,42261,GridRulesOnly_1,2,failure,unknown-incorrect,incorrect,,,
42261,42261,GridRulesOnly_1,3,failure,unknown-incorrect,incorrect,,,
42261,50682,GridRulesOnly_1,4,failure,insight,incorrect,CROSS_OUT,,
50682,50682,GridRulesOnly_1,5,failure,insight,correct,CROSS_OUT,,
50682,27824,GridRulesOnly_1,6,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
27824,40966,GridRulesOnly_1,7,failure,unknown-incorrect,incorrect,,,
40966,28263,GridRulesOnly_1,8,failure,insight,correct,CROSS_OUT,,
28263,28263,GridRulesOnly_1,9,failure,insight,incorrect,CROSS_OUT,,
28263,28263,GridRulesOnly_1,10,failure,insight,correct,CROSS_OUT,,
28263,28263,GridRulesOnly_1,11,failure,insight,incorrect,CROSS_OUT,,
28263,92917,GridRulesOnly_1,12,failure,insight,incorrect,OPENING,,
92917,10351,GridRulesOnly_1,13,failure,,,,,
41307,29435,GridRulesOnly_1,0,failure,unknown-correct,correct,,,
29435,79048,GridRulesOnly_1,1,failure,insight,correct,CROSS_OUT,,
79048,79048,GridRulesOnly_1,2,failure,insight,correct,CROSS_OUT,,
79048,68446,GridRulesOnly_1,3,failure,unknown-incorrect,incorrect,,,
68446,60061,GridRulesOnly_1,4,failure,insight,incorrect,CROSS_OUT,,
60061,60061,GridRulesOnly_1,5,failure,insight,incorrect,CROSS_OUT,,
60061,54495,GridRulesOnly_1,6,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
54495,72566,GridRulesOnly_1,7,failure,insight,incorrect,OPENING,,
72566,17634,GridRulesOnly_1,8,failure,insight,correct,APPLY_IS,,
17634,90616,GridRulesOnly_1,9,failure,insight,correct,CROSS_OUT,,
90616,43471,GridRulesOnly_1,10,failure,,,,,
11551,24015,GridRulesOnly_1,0,failure,unknown-correct,correct,,,
24015,24015,GridRulesOnly_1,1,failure,unknown-correct,correct,,,
24015,76791,GridRulesOnly_1,2,failure,unknown-incorrect,incorrect,,,
76791,76791,GridRulesOnly_1,3,failure,unknown-correct,correct,,,
76791,76791,GridRulesOnly_1,4,failure,unknown-correct,correct,,,
76791,51974,GridRulesOnly_1,5,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
51974,51974,GridRulesOnly_1,6,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
51974,88275,GridRulesOnly_1,7,failure,insight,incorrect,OPENING,,
88275,71292,GridRulesOnly_1,8,failure,insight,incorrect,CROSS_OUT,,
71292,88275,GridRulesOnly_1,9,failure,insight,correct,OPENING,,
88275,71292,GridRulesOnly_1,10,failure,insight,correct,CROSS_OUT,,
71292,84468,GridRulesOnly_1,11,failure,unknown-incorrect,incorrect,,,
84468,88275,GridRulesOnly_1,12,failure,insight,incorrect,OPENING,,
88275,71292,GridRulesOnly_1,13,failure,insight,correct,CROSS_OUT,,
71292,88275,GridRulesOnly_1,14,failure,insight,incorrect,OPENING,,
88275,80387,GridRulesOnly_1,15,failure,,,,,
11604,73724,GridRulesOnly_1,0,failure,unknown-incorrect,incorrect,,,
73724,48811,GridRulesOnly_1,1,failure,insight,incorrect,CROSS_OUT,,
48811,48811,GridRulesOnly_1,2,failure,insight,incorrect,CROSS_OUT,,
48811,36483,GridRulesOnly_1,3,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
36483,87276,GridRulesOnly_1,4,failure,unknown-incorrect,incorrect,,,
87276,58105,GridRulesOnly_1,5,failure,insight,incorrect,BEFORE_N_SPOTS_CROSSCHECK,,
58105,51691,GridRulesOnly_1,6,failure,unknown-correct,correct,,,
51691,58105,GridRulesOnly_1,7,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
58105,62500,GridRulesOnly_1,8,failure,insight,incorrect,OPENING,,
62500,30701,GridRulesOnly_1,9,failure,insight,incorrect,CROSS_OUT,,
30701,51691,GridRulesOnly_1,10,failure,unknown-incorrect,incorrect,,,
51691,75348,GridRulesOnly_1,11,failure,insight,correct,TRANS_SETS,,
75348,34318,GridRulesOnly_1,12,failure,unknown-correct,correct,,,
34318,21204,GridRulesOnly_1,13,failure,insight,incorrect,OPENING,,
21204,91515,GridRulesOnly_1,14,failure,insight,incorrect,CROSS_OUT,,
91515,91515,GridRulesOnly_1,15,failure,insight,incorrect,CROSS_OUT,,
91515,34318,GridRulesOnly_1,16,failure,unknown-correct,correct,,,
34318,34318,GridRulesOnly_1,17,failure,unknown-correct,correct,,,
34318,21204,GridRulesOnly_1,18,failure,insight,incorrect,OPENING,,
21204,91515,GridRulesOnly_1,19,failure,insight,incorrect,CROSS_OUT,,
91515,61836,GridRulesOnly_1,20,failure,insight,correct,TRANS_ABC_TRUE,,
61836,69396,GridRulesOnly_1,21,failure,insight,correct,CROSS_OUT,,
69396,69396,GridRulesOnly_1,22,failure,insight,correct,CROSS_OUT,,
